country_year_id,country,year,aid_per_capita,aid_total,Income_group,Region,democracy_score,conflict_present,population,multi_sector_aid,program_support_aid,humanitarian_aid,environment_aid,education_social_aid,health_aid,econdev_aid,democracy_rights_aid,peace_security_aid
Qatar-2005,Qatar,2005,2.509428681850287,2071300,High income,Middle East & North Africa,2.5,No,825407,0,0,0,0,0,0,0,0,2071300
Qatar-2006,Qatar,2006,1.4066482256424806,1368431,High income,Middle East & North Africa,2.5,No,972831,0,0,0,0,0,0,0,0,1368431
Qatar-2007,Qatar,2007,0.9272403079608967,1120658,High income,Middle East & North Africa,2.5,No,1208595,0,0,0,0,0,0,0,0,1120658
Qatar-2008,Qatar,2008,0.3935349678822766,561550,High income,Middle East & North Africa,2.5,No,1426938,0,0,0,0,0,0,554800,0,6750
Qatar-2009,Qatar,2009,0.39833447768637664,631778,High income,Middle East & North Africa,2.5,No,1586049,0,0,0,0,0,0,0,0,631778
Qatar-2010,Qatar,2010,0.5758701730429334,984294,High income,Middle East & North Africa,2.5,No,1709229,0,0,0,0,0,0,0,0,984294
Qatar-2011,Qatar,2011,7.620309782158536E-5,138,High income,Middle East & North Africa,2.5,No,1810950,0,0,0,0,0,0,0,0,138
Qatar-2012,Qatar,2012,0.02245378757569672,42822,High income,Middle East & North Africa,2.5,No,1907117,0,0,0,0,0,0,0,0,42822
Qatar-2013,Qatar,2013,0.0031697678045459086,6443,High income,Middle East & North Africa,2.5,No,2032641,0,0,0,0,0,0,0,0,6443
Qatar-2014,Qatar,2014,0.0017652584868543238,3916,High income,Middle East & North Africa,2.5,No,2218372,0,0,0,0,0,0,0,0,3916
Qatar-2015,Qatar,2015,0.020812992052996502,50520,High income,Middle East & North Africa,2.5,No,2427330,0,0,0,0,0,17872,6226,0,26422
Qatar-2016,Qatar,2016,0.07044663095547694,183117,High income,Middle East & North Africa,2.5,No,2599372,3445,0,0,0,0,23999,16292,0,139381
Qatar-2017,Qatar,2017,0.030729199186170363,83175,High income,Middle East & North Africa,2.5,No,2706709,0,0,0,0,0,35689,0,0,47486
Qatar-2018,Qatar,2018,0.003608289613500501,9963,High income,Middle East & North Africa,2.5,No,2761142,0,0,0,0,0,9963,0,0,0
Qatar-2019,Qatar,2019,0.190293078324942,532425,High income,Middle East & North Africa,2.5,No,2797921,0,289191,0,0,0,0,10286,0,232948
Qatar-2020,Qatar,2020,0.1259549649975476,353099,High income,Middle East & North Africa,2.5,No,2803375,0,4109,0,0,0,0,145021,0,203969
Qatar-2021,Qatar,2021,0.11434673472157193,321884,High income,Middle East & North Africa,2.5,No,2814982,0,321884,0,0,0,0,0,0,0
Qatar-2022,Qatar,2022,0.10456480740409099,302449,High income,Middle East & North Africa,2.5,No,2892455,0,298642,0,0,0,3807,0,0,0
Qatar-2023,Qatar,2023,0.26459123985173955,788239,High income,Middle East & North Africa,2.5,No,2979082,0,718520,0,0,0,28394,41325,0,0
Qatar-2024,Qatar,2024,0.27556707189258184,840045,High income,Middle East & North Africa,,No,3048423,0,643030,0,0,0,16,196999,0,0
Romania-2000,Romania,2000,0.0,0,High income,Europe & Central Asia,8.33,No,22046261,0,0,0,0,0,0,0,0,0
Romania-2001,Romania,2001,5.024322765455727,110132738,High income,Europe & Central Asia,8.33,No,21919917,4103,2673551,812392,1025251,5503353,15269193,37940945,17020847,29883103
Romania-2002,Romania,2002,5.151315644416614,112144224,High income,Europe & Central Asia,8.33,No,21770016,122813,3795979,1232844,1946943,9892305,14159016,50868529,11674706,18451089
Romania-2003,Romania,2003,5.08560813580044,109815825,High income,Europe & Central Asia,7.5,No,21593450,407672,2683954,488992,895173,6979833,13835060,28230129,13346159,42948853
Romania-2004,Romania,2004,3.896730570923053,83402570,High income,Europe & Central Asia,8.33,No,21403217,0,2483469,167737,968427,1878277,12651351,32865682,14406065,17981562
Romania-2005,Romania,2005,3.784627839015052,80284775,High income,Europe & Central Asia,8.33,No,21213387,1502,2244647,102718,125577,984519,11611314,25518983,14279660,25415855
Romania-2006,Romania,2006,3.519051250510322,74025819,High income,Europe & Central Asia,8.33,No,21035732,44886,2898169,705188,466492,691116,14637896,23279132,9865563,21437377
Romania-2007,Romania,2007,3.017657947144698,62980682,High income,Europe & Central Asia,8.33,No,20870716,1648224,2268643,3132749,158763,378977,7786437,17599395,4940125,25067369
Romania-2008,Romania,2008,2.1607315251090053,44767639,High income,Europe & Central Asia,8.33,No,20718742,69541,4292949,286052,435001,234136,2400136,11039392,1990340,24020092
Romania-2009,Romania,2009,2.1337061716604317,43905114,High income,Europe & Central Asia,8.33,No,20576926,10984,318064,733790,476640,143530,237620,7747114,359143,33878229
Romania-2010,Romania,2010,1.4994854294911644,30638347,High income,Europe & Central Asia,8.33,No,20432574,0,-136,937053,769400,2388420,311164,535928,147043,25549475
Romania-2011,Romania,2011,1.9094909770042034,38728317,High income,Europe & Central Asia,8.33,No,20282011,0,8317,100079,216799,2714790,74701,1344223,872910,33396498
Romania-2012,Romania,2012,2.2813852472402147,45989195,High income,Europe & Central Asia,8.33,No,20158452,51819,0,236919,199443,2219306,323820,311288,85585,42561015
Romania-2013,Romania,2013,2.0338137203451083,40804244,High income,Europe & Central Asia,8.33,No,20062921,0,0,51490,33078,1559252,592466,1312174,26272,37229512
Romania-2014,Romania,2014,2.3149715141704994,46225754,High income,Europe & Central Asia,8.33,No,19968174,0,30315,126419,0,-3298,675784,280778,277201,44838555
Romania-2015,Romania,2015,1.3809293826350828,27440474,High income,Europe & Central Asia,8.33,No,19871019,0,0,21559,0,0,236849,246682,184746,26750638
Romania-2016,Romania,2016,2.2276819849269733,44056978,High income,Europe & Central Asia,8.33,No,19777050,0,0,0,73609,0,0,422934,136225,43424210
Romania-2017,Romania,2017,0.6374459030013153,12550928,High income,Europe & Central Asia,8.33,No,19689401,0,0,91596,0,0,0,1427833,81965,10949534
Romania-2018,Romania,2018,1.1295509532871733,22136795,High income,Europe & Central Asia,8.33,No,19597872,0,186800,0,0,-5,0,752805,0,21197195
Romania-2019,Romania,2019,1.83272143300258,35740894,High income,Europe & Central Asia,8.33,No,19501542,0,0,0,586255,0,0,224238,86271,34844130
Romania-2020,Romania,2020,5.90286966553872,114471217,High income,Europe & Central Asia,8.33,No,19392469,0,1876816,0,0,0,8044,0,0,112586357
Romania-2021,Romania,2021,0.4851636475817092,9338508,High income,Europe & Central Asia,8.33,No,19248161,0,173270,0,87827,0,0,157960,1148693,7770758
Romania-2022,Romania,2022,14.787989704265277,283438027,High income,Europe & Central Asia,8.33,No,19166772,0,352240,949371,64836,0,836597,718406,446116,280070461
Romania-2023,Romania,2023,1.9151897970120844,36615514,High income,Europe & Central Asia,8.33,No,19118478,0,158899,5532058,0,0,1200000,5738156,157486,23828915
Romania-2024,Romania,2024,0.4642977197896744,8828662,High income,Europe & Central Asia,,No,19015088,0,4640,1532077,0,0,136230,3273014,83425,3799276
Russia-2000,Russia,2000,0.0,0,High income,Europe & Central Asia,3.33,Yes,146717782,0,0,0,0,0,0,0,0,0
Russia-2001,Russia,2001,5.626105806894139,822071300,High income,Europe & Central Asia,3.33,Yes,146117284,2081232,8981826,1395180,20067450,26885209,6870158,140458450,80413336,534918459
Russia-2002,Russia,2002,5.900913159220088,861176316,High income,Europe & Central Asia,3.33,Yes,145939500,1863760,8291593,314113,14104503,29989737,5195566,214536861,84029752,502850431
Russia-2003,Russia,2003,7.809899004987365,1138638204,High income,Europe & Central Asia,2.5,Yes,145794229,1141582,9361241,10789846,12394777,24095257,17189701,604010282,84596420,375059098
Russia-2004,Russia,2004,8.647674513178446,1255470216,High income,Europe & Central Asia,2.5,Yes,145180096,1548,7310172,10730994,10939834,12002681,22237436,582931822,61046841,548268888
Russia-2005,Russia,2005,11.711125544548079,1693403973,High income,Europe & Central Asia,2.5,Yes,144597884,0,6415259,11063808,8880516,8960820,30705442,944718911,-4352648,687011865
Russia-2006,Russia,2006,10.622405691519926,1530719975,High income,Europe & Central Asia,2.5,Yes,144102948,3637,7431035,6636883,6865002,9206711,43696594,708177265,78537802,670165046
Russia-2007,Russia,2007,11.677458115929191,1679916357,High income,Europe & Central Asia,2.5,Yes,143859763,148659,6502321,13693235,1322641,13330372,39977665,936915049,53872090,614154325
Russia-2008,Russia,2008,12.853366530878125,1848466291,High income,Europe & Central Asia,2.5,Yes,143811840,9709,9845366,5318232,164292,7222402,34943047,1278633186,58991825,453338232
Russia-2009,Russia,2009,6.631127600046965,954014572,High income,Europe & Central Asia,2.5,Yes,143869132,0,10073159,4861266,974924,8328839,32225917,75307356,90354207,731888904
Russia-2010,Russia,2010,4.66354872684593,671245391,High income,Europe & Central Asia,2.5,Yes,143934465,0,13375472,5987275,3418520,2534751,23539249,61465178,48396432,512528514
Russia-2011,Russia,2011,5.570251080942437,802359843,High income,Europe & Central Asia,2.5,Yes,144043748,0,14334166,3549505,2604373,3223527,27111422,133665883,36643418,581227549
Russia-2012,Russia,2012,3.658519463465743,527891538,High income,Europe & Central Asia,2.5,Yes,144291029,376389,15361312,1950613,2968551,3592647,27911445,1924658,38804906,435001017
Russia-2013,Russia,2013,3.013872663649357,435818335,High income,Europe & Central Asia,1.67,Yes,144604097,0,11830430,2250311,2267433,3279695,13119162,3288997,36659062,363123245
Russia-2014,Russia,2014,1.20202163263894,174203752,High income,Europe & Central Asia,1.67,Yes,144925638,0,293268,2641349,1434808,222263,2175174,2679248,22092624,142665018
Russia-2015,Russia,2015,2.7247192309914383,395922453,High income,Europe & Central Asia,0.83,Yes,145307615,0,7704,1667905,249860,0,1498932,379441555,13056593,-96
Russia-2016,Russia,2016,0.11487155971377076,16745824,High income,Europe & Central Asia,0.83,Yes,145778677,0,-38614,79109,346866,-245,28385,7032195,9294353,3775
Russia-2017,Russia,2017,1.3892420272503538,203088845,High income,Europe & Central Asia,0.83,Yes,146186799,0,-24588,-6651,37657,0,-190423,194015400,9278741,-21291
Russia-2018,Russia,2018,1.3083820684600156,191586576,High income,Europe & Central Asia,0.83,Yes,146430145,0,0,25908,-110429,0,172890,182888446,8609761,0
Russia-2019,Russia,2019,0.06477058178274532,9491032,High income,Europe & Central Asia,0.83,Yes,146533067,0,0,0,-118495,0,-16230,3695665,5889054,41038
Russia-2020,Russia,2020,0.066690834428482,9761624,High income,Europe & Central Asia,0.83,Yes,146371298,0,0,0,59665,0,6594782,3107177,0,0
Russia-2021,Russia,2021,0.03394823678007189,4950881,High income,Europe & Central Asia,0.83,No,145836175,0,0,0,0,0,0,4950881,0,0
Russia-2022,Russia,2022,0.022424393906194426,3264541,High income,Europe & Central Asia,0.83,Yes,145579899,0,0,0,62545,0,0,3201996,0,0
Russia-2023,Russia,2023,-0.013104712923841709,-1905956,High income,Europe & Central Asia,0.83,Yes,145440500,0,0,0,8593,0,-1914549,0,0,0
Russia-2024,Russia,2024,0.003526629666038194,510728,High income,Europe & Central Asia,,No,144820423,0,0,0,63510,0,447218,0,0,0
Rwanda-2000,Rwanda,2000,0.0,0,Low income,Sub-Saharan Africa,0.83,Yes,8213930,0,0,0,0,0,0,0,0,0
Rwanda-2001,Rwanda,2001,7.3363350289015665,60796898,Low income,Sub-Saharan Africa,1.67,Yes,8287094,0,4279040,1375514,0,17153615,10677853,13683679,12523436,1103761
Rwanda-2002,Rwanda,2002,8.408584458904452,70633623,Low income,Sub-Saharan Africa,2.5,Yes,8400180,0,4505265,6304415,35551,19323038,13250173,12416471,14002761,795949
Rwanda-2003,Rwanda,2003,9.346241560521145,80255008,Low income,Sub-Saharan Africa,2.5,No,8586875,0,4073380,3010329,46687,23495309,21058305,13970409,13727188,873401
Rwanda-2004,Rwanda,2004,8.048051326308068,70958405,Low income,Sub-Saharan Africa,2.5,No,8816843,0,4067701,10549588,565025,13004308,22786893,9421260,9345155,1218475
Rwanda-2005,Rwanda,2005,11.034359604387992,99910918,Low income,Sub-Saharan Africa,2.5,No,9054528,0,2965819,9763052,56159,10730609,42959472,12010207,9547546,11878054
Rwanda-2006,Rwanda,2006,10.764419179791567,100100982,Low income,Sub-Saharan Africa,2.5,No,9299246,0,2293185,12745264,177028,15708485,53392508,7941782,6828215,1014515
Rwanda-2007,Rwanda,2007,15.29273870298357,146044630,Low income,Sub-Saharan Africa,2.5,No,9549933,257489,2872108,6885006,99290,13154916,110908391,6700577,4192979,973874
Rwanda-2008,Rwanda,2008,14.923121440580775,146310282,Low income,Sub-Saharan Africa,2.5,No,9804268,430730,3549878,9246467,779460,12935094,110340679,5392599,3070753,564622
Rwanda-2009,Rwanda,2009,19.471830978215547,195895012,Low income,Sub-Saharan Africa,2.5,Yes,10060431,769391,3949098,9045076,3611854,8157202,155264131,10050607,3714070,1333583
Rwanda-2010,Rwanda,2010,18.256732192216507,188364802,Low income,Sub-Saharan Africa,2.5,Yes,10317553,447195,9645178,8686624,1444267,3063973,148453739,5704033,8714357,2205436
Rwanda-2011,Rwanda,2011,22.075597993631956,233421479,Low income,Sub-Saharan Africa,1.67,Yes,10573733,353038,11776738,11019877,2234366,2551652,169638228,19609051,12193400,4045129
Rwanda-2012,Rwanda,2012,21.28587814422311,230523953,Low income,Sub-Saharan Africa,2.5,Yes,10829901,415110,17414151,7846801,2964875,5649186,167179300,19682264,6708194,2664072
Rwanda-2013,Rwanda,2013,19.728580030901423,218855846,Low income,Sub-Saharan Africa,1.67,No,11093340,438119,17557254,13967737,3847373,16415984,131498325,29795094,4300075,1035885
Rwanda-2014,Rwanda,2014,18.535975648225474,210656859,Low income,Sub-Saharan Africa,1.67,No,11364757,140462,17083425,9130651,5167401,16398980,134649861,24355384,2554851,1175844
Rwanda-2015,Rwanda,2015,19.931660008890017,232004961,Low income,Sub-Saharan Africa,1.67,No,11640022,53780,18536175,7697210,10865057,12679879,85872144,89608025,4463276,2229415
Rwanda-2016,Rwanda,2016,20.220593643037446,241012956,Low income,Sub-Saharan Africa,1.67,Yes,11919183,394793,19789970,15199302,342138,22949630,150503197,28606061,995151,2232714
Rwanda-2017,Rwanda,2017,17.37749158748605,212041195,Low income,Sub-Saharan Africa,1.67,No,12202060,427444,19797882,18590877,723459,24805608,129583659,14741879,1582505,1787882
Rwanda-2018,Rwanda,2018,15.751073991375398,196699349,Low income,Sub-Saharan Africa,1.67,No,12487996,402395,18418726,14693097,2388718,25459055,108413771,20437302,3960014,2526271
Rwanda-2019,Rwanda,2019,19.738488019390577,252180956,Low income,Sub-Saharan Africa,1.67,Yes,12776103,1044295,15958868,14934630,3797654,33524099,147639537,25349426,7733448,2198999
Rwanda-2020,Rwanda,2020,17.117904960853256,223659756,Low income,Sub-Saharan Africa,1.67,Yes,13065837,926677,16624845,13557049,-63647,27048409,128877114,29763081,5056866,1869362
Rwanda-2021,Rwanda,2021,15.014358312754675,200520659,Low income,Sub-Saharan Africa,1.67,No,13355260,425561,7685071,24072381,67527,15856916,84103606,19918973,1651170,46739454
Rwanda-2022,Rwanda,2022,15.77348983922825,215324383,Low income,Sub-Saharan Africa,1.67,Yes,13651030,421355,22445146,16083260,225990,17264745,134968810,21490771,1536575,887731
Rwanda-2023,Rwanda,2023,12.766374232315936,178147999,Low income,Sub-Saharan Africa,1.67,Yes,13954471,362750,22555243,21317358,150192,18533294,92101419,18999109,1980246,2148388
Rwanda-2024,Rwanda,2024,11.241230742382141,160261348,Low income,Sub-Saharan Africa,,No,14256566,296823,27606152,3259576,0,14740426,90191415,21567011,1410346,1189599
Saint Helena-2000,Saint Helena,2000,0.0,0,Upper middle income,Sub-Saharan Africa,,No,6016,0,0,0,0,0,0,0,0,0
Saint Helena-2001,Saint Helena,2001,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5938,0,0,0,0,0,0,0,0,0
Saint Helena-2002,Saint Helena,2002,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5850,0,0,0,0,0,0,0,0,0
Saint Helena-2003,Saint Helena,2003,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5752,0,0,0,0,0,0,0,0,0
Saint Helena-2004,Saint Helena,2004,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5651,0,0,0,0,0,0,0,0,0
Saint Helena-2005,Saint Helena,2005,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5543,0,0,0,0,0,0,0,0,0
Saint Helena-2006,Saint Helena,2006,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5432,0,0,0,0,0,0,0,0,0
Saint Helena-2007,Saint Helena,2007,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5322,0,0,0,0,0,0,0,0,0
Saint Helena-2008,Saint Helena,2008,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5272,0,0,0,0,0,0,0,0,0
Saint Helena-2009,Saint Helena,2009,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5296,0,0,0,0,0,0,0,0,0
Saint Helena-2010,Saint Helena,2010,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5329,0,0,0,0,0,0,0,0,0
Saint Helena-2011,Saint Helena,2011,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5364,0,0,0,0,0,0,0,0,0
Saint Helena-2012,Saint Helena,2012,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5403,0,0,0,0,0,0,0,0,0
Saint Helena-2013,Saint Helena,2013,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5435,0,0,0,0,0,0,0,0,0
Saint Helena-2014,Saint Helena,2014,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5466,0,0,0,0,0,0,0,0,0
Saint Helena-2015,Saint Helena,2015,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5505,0,0,0,0,0,0,0,0,0
Saint Helena-2016,Saint Helena,2016,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5517,0,0,0,0,0,0,0,0,0
Saint Helena-2017,Saint Helena,2017,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5501,0,0,0,0,0,0,0,0,0
Saint Helena-2018,Saint Helena,2018,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5481,0,0,0,0,0,0,0,0,0
Saint Helena-2019,Saint Helena,2019,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5458,0,0,0,0,0,0,0,0,0
Saint Helena-2020,Saint Helena,2020,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5430,0,0,0,0,0,0,0,0,0
Saint Helena-2021,Saint Helena,2021,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5390,0,0,0,0,0,0,0,0,0
Saint Helena-2022,Saint Helena,2022,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5343,0,0,0,0,0,0,0,0,0
Saint Helena-2023,Saint Helena,2023,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5288,0,0,0,0,0,0,0,0,0
Saint Helena-2024,Saint Helena,2024,0.0,0,Upper middle income,Sub-Saharan Africa,,No,5237,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis-2000,Saint Kitts and Nevis,2000,0.0,0,High income,Latin America & Caribbean,9.17,No,45247,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis-2001,Saint Kitts and Nevis,2001,12.932473776223777,591790,High income,Latin America & Caribbean,9.17,No,45760,0,0,56697,0,0,0,0,0,535093
Saint Kitts and Nevis-2002,Saint Kitts and Nevis,2002,12.360234680573663,568818,High income,Latin America & Caribbean,9.17,No,46020,0,0,-2,0,0,0,0,0,568820
Saint Kitts and Nevis-2003,Saint Kitts and Nevis,2003,13.18529106029106,608844,High income,Latin America & Caribbean,9.17,No,46176,0,0,31711,0,0,0,0,0,577133
